,Order_ID,Date,Average Price,Total Volume,PLU 4046 sold,PLU 4225 sold,PLU 4770 sold ,Total Bags,Small Bags,Large Bags,XLarge Bags,Type,Year,Region
820,11,2018-01-07,1.5,842141.42,132853.21,475772.58,139314.8,94200.83,85019.84,9161.86,19.13,conventional,2018,Chicago
821,0,2018-03-25,1.02,2843541.07,1007972.48,439940.61,63511.29,1332116.69,1248694.27,26861.69,56560.73,conventional,2018,LosAngeles
822,1,2018-03-18,0.91,3395262.7,1116865.19,700177.12,62395.31,1515825.08,1435807.52,25385.22,54632.34,conventional,2018,LosAngeles
823,2,2018-03-11,1.03,3059034.3,1152656.67,373411.39,72380.13,1460586.11,1373991.99,29875.02,56719.1,conventional,2018,LosAngeles
824,3,2018-03-04,1.1,2667104.06,985767.65,371412.09,77531.99,1232392.33,1144956.76,33430.29,54005.28,conventional,2018,LosAngeles
825,4,2018-02-25,1.0,3029956.79,1191842.89,462947.54,74821.65,1300344.71,1220997.59,30525.57,48821.55,conventional,2018,LosAngeles
826,5,2018-02-18,1.08,2749718.75,1148398.39,357520.77,74811.86,1168987.73,1089251.46,33031.23,46705.04,conventional,2018,LosAngeles
827,6,2018-02-11,0.85,3323882.38,1497227.27,412653.41,79663.02,1334338.68,1271672.84,20164.55,42501.29,conventional,2018,LosAngeles
828,7,2018-02-04,0.73,5070580.56,2532500.54,965716.73,93806.56,1478556.73,1414064.63,21441.6,43050.5,conventional,2018,LosAngeles
829,8,2018-01-28,1.08,2893717.97,1134192.09,707838.42,81296.65,970390.81,911703.94,16595.96,42090.91,conventional,2018,LosAngeles
830,9,2018-01-21,1.15,2653023.23,1230413.83,364552.16,82843.86,975213.38,918833.2,16789.91,39590.27,conventional,2018,LosAngeles
831,10,2018-01-14,1.28,2409159.6,1104367.71,403918.08,101443.02,799430.79,739977.4,16783.17,42670.22,conventional,2018,LosAngeles
832,11,2018-01-07,1.04,2725856.44,1275098.12,354221.03,91230.73,1005306.56,940327.03,18317.46,46662.07,conventional,2018,LosAngeles
833,0,2018-03-25,1.34,1774776.77,63905.98,908653.71,843.45,801373.63,774634.09,23833.93,2905.61,conventional,2018,NewYork
834,1,2018-03-18,1.43,1564859.63,73760.49,911098.28,612.78,579388.08,552433.16,24302.69,2652.23,conventional,2018,NewYork
835,2,2018-03-11,1.35,1755052.38,64008.06,883441.96,828.96,806773.4,730150.78,74224.85,2397.77,conventional,2018,NewYork
836,3,2018-03-04,1.23,1931495.66,62328.7,1324579.73,754.74,543832.49,511679.31,29854.29,2298.89,conventional,2018,NewYork
837,4,2018-02-25,1.3,1615325.14,76602.52,841320.18,852.11,696550.33,632625.27,61658.39,2266.67,conventional,2018,NewYork
838,5,2018-02-18,1.24,1413687.38,87283.86,909950.56,885.94,415567.02,392965.43,20809.09,1792.5,conventional,2018,NewYork
839,6,2018-02-11,1.27,2051389.99,169218.18,1319012.42,1222.29,561937.1,539237.71,21409.81,1289.58,conventional,2018,NewYork
840,7,2018-02-04,1.28,2959541.38,96084.63,2250967.25,3253.28,609236.22,569361.35,38734.78,1140.09,conventional,2018,NewYork
841,8,2018-01-28,1.2,2278728.69,82652.82,1501055.47,745.5,694274.9,675215.26,18491.86,567.78,conventional,2018,NewYork
842,9,2018-01-21,1.27,2135242.76,46444.43,1642533.16,1165.1,445100.07,423570.05,21523.99,6.03,conventional,2018,NewYork
843,10,2018-01-14,1.67,1294149.71,39681.84,818051.5,1338.06,435078.31,415694.04,19384.27,0.0,conventional,2018,NewYork
844,11,2018-01-07,1.67,1287480.31,39884.07,866953.05,573.69,380069.5,348249.49,31820.01,0.0,conventional,2018,NewYork
845,0,2015-12-27,1.48,7986.08,9.65,775.99,39.82,7160.62,7149.89,10.73,0.0,organic,2015,Boston
846,1,2015-12-20,1.41,7939.48,26.64,511.07,61.76,7340.01,7340.01,0.0,0.0,organic,2015,Boston
847,2,2015-12-13,1.55,8563.97,18.24,434.18,251.75,7859.8,7848.99,10.81,0.0,organic,2015,Boston
848,3,2015-12-06,1.29,8286.37,37.55,466.83,0.0,7781.99,7781.99,0.0,0.0,organic,2015,Boston
849,4,2015-11-29,1.28,6869.81,11.37,388.1,0.0,6470.34,6470.34,0.0,0.0,organic,2015,Boston
850,5,2015-11-22,1.27,7668.48,71.07,394.69,0.0,7202.72,7202.72,0.0,0.0,organic,2015,Boston
851,6,2015-11-15,1.15,8779.47,6.99,534.36,0.0,8238.12,8232.57,5.55,0.0,organic,2015,Boston
852,7,2015-11-08,1.22,7507.69,13.29,486.67,0.0,7007.73,6990.96,16.77,0.0,organic,2015,Boston
853,8,2015-11-01,1.3,7166.04,14.71,574.96,0.0,6576.37,6093.84,482.53,0.0,organic,2015,Boston
854,9,2015-10-25,1.27,8471.24,11.38,407.12,0.0,8052.74,6608.59,1444.15,0.0,organic,2015,Boston
855,10,2015-10-18,1.26,6986.04,19.93,488.69,0.0,6477.42,6387.39,90.03,0.0,organic,2015,Boston
856,11,2015-10-11,1.26,7698.58,12.33,386.4,0.0,7299.85,7299.85,0.0,0.0,organic,2015,Boston
857,12,2015-10-04,1.28,8186.26,14.4,647.58,0.0,7524.28,7524.28,0.0,0.0,organic,2015,Boston
858,13,2015-09-27,2.0,2023.36,15.19,758.31,0.0,1249.86,1249.86,0.0,0.0,organic,2015,Boston
859,14,2015-09-20,2.01,2623.42,16.17,1123.97,0.0,1483.28,1483.28,0.0,0.0,organic,2015,Boston
860,15,2015-09-13,2.0,3283.74,13.63,1299.4,0.0,1970.71,1970.71,0.0,0.0,organic,2015,Boston
861,16,2015-09-06,1.97,3343.86,57.99,1242.5,0.0,2043.37,2043.37,0.0,0.0,organic,2015,Boston
862,17,2015-08-30,2.03,2633.6,20.81,1081.19,0.0,1531.6,1531.6,0.0,0.0,organic,2015,Boston
863,18,2015-08-23,2.0,3080.47,41.2,1201.46,0.0,1837.81,1837.81,0.0,0.0,organic,2015,Boston
864,19,2015-08-16,2.09,2694.61,297.3,1041.09,0.0,1356.22,1356.22,0.0,0.0,organic,2015,Boston
865,20,2015-08-09,2.02,2955.27,185.35,1066.42,0.0,1703.5,1703.5,0.0,0.0,organic,2015,Boston
866,21,2015-08-02,2.12,3357.29,116.22,1353.43,0.0,1887.64,1887.64,0.0,0.0,organic,2015,Boston
867,22,2015-07-26,2.02,3367.46,99.25,1956.83,0.0,1311.38,1304.71,6.67,0.0,organic,2015,Boston
868,23,2015-07-19,2.05,3388.25,18.63,2152.1,0.0,1217.52,1217.52,0.0,0.0,organic,2015,Boston
869,24,2015-07-12,2.19,2763.5,19.61,1646.24,0.0,1097.65,1097.65,0.0,0.0,organic,2015,Boston
870,25,2015-07-05,2.13,3135.77,2.0,1530.03,0.0,1603.74,1603.74,0.0,0.0,organic,2015,Boston
871,26,2015-06-28,2.03,3045.1,13.15,1625.69,0.0,1406.26,1406.26,0.0,0.0,organic,2015,Boston
872,27,2015-06-21,2.06,2662.63,82.6,1124.34,0.0,1455.69,1455.69,0.0,0.0,organic,2015,Boston
873,28,2015-06-14,2.03,2943.18,71.77,1018.87,0.0,1852.54,1852.54,0.0,0.0,organic,2015,Boston
874,29,2015-06-07,2.0,3641.0,67.78,1199.74,0.0,2373.48,2373.48,0.0,0.0,organic,2015,Boston
875,30,2015-05-31,1.94,4235.93,45.51,1123.51,0.0,3066.91,3066.91,0.0,0.0,organic,2015,Boston
876,31,2015-05-24,1.94,3507.89,28.09,1052.29,0.0,2427.51,2427.51,0.0,0.0,organic,2015,Boston
877,32,2015-05-17,1.91,4366.74,54.38,1651.19,0.0,2661.17,2661.17,0.0,0.0,organic,2015,Boston
878,33,2015-05-10,2.02,3428.91,76.25,1275.48,0.0,2077.18,2077.18,0.0,0.0,organic,2015,Boston
879,34,2015-05-03,1.82,4123.17,20.35,1934.87,0.0,2167.95,2167.95,0.0,0.0,organic,2015,Boston
880,35,2015-04-26,1.86,3517.6,4.29,956.52,0.0,2556.79,2556.79,0.0,0.0,organic,2015,Boston
881,36,2015-04-19,1.94,2696.21,13.06,912.2,0.0,1770.95,1770.95,0.0,0.0,organic,2015,Boston
882,37,2015-04-12,1.86,3619.27,44.38,915.97,0.0,2658.92,2658.92,0.0,0.0,organic,2015,Boston
883,38,2015-04-05,1.91,3202.71,75.42,932.58,0.0,2194.71,2194.71,0.0,0.0,organic,2015,Boston
884,39,2015-03-29,1.98,2121.96,22.27,745.34,0.0,1354.35,1314.35,40.0,0.0,organic,2015,Boston
885,40,2015-03-22,1.94,2763.26,6.36,1119.46,0.0,1637.44,1627.44,10.0,0.0,organic,2015,Boston
886,41,2015-03-15,1.99,1965.57,19.04,904.23,0.0,1042.3,1042.3,0.0,0.0,organic,2015,Boston
887,42,2015-03-08,1.91,2566.9,29.07,945.32,0.0,1592.51,1592.51,0.0,0.0,organic,2015,Boston
888,43,2015-03-01,1.85,3024.12,8.47,932.5,0.0,2083.15,2083.15,0.0,0.0,organic,2015,Boston
889,44,2015-02-22,1.74,3325.89,75.83,1062.64,0.0,2187.42,2187.42,0.0,0.0,organic,2015,Boston
890,45,2015-02-15,1.91,2271.95,18.98,678.93,0.0,1574.04,1574.04,0.0,0.0,organic,2015,Boston
891,46,2015-02-08,1.91,3098.29,15.18,948.71,0.0,2134.4,2134.4,0.0,0.0,organic,2015,Boston
892,47,2015-02-01,1.78,2943.85,12.18,1308.94,0.0,1622.73,1622.73,0.0,0.0,organic,2015,Boston
893,48,2015-01-25,2.01,1948.28,3.14,760.39,0.0,1184.75,1184.75,0.0,0.0,organic,2015,Boston
894,49,2015-01-18,2.0,2209.34,4.22,834.34,0.0,1370.78,1370.78,0.0,0.0,organic,2015,Boston
895,50,2015-01-11,1.94,2217.82,12.82,956.07,0.0,1248.93,1248.93,0.0,0.0,organic,2015,Boston
896,51,2015-01-04,1.83,2192.13,8.66,939.43,0.0,1244.04,1244.04,0.0,0.0,organic,2015,Boston
897,0,2015-12-27,1.45,98576.63,14306.68,50893.97,0.0,33375.98,29507.45,3868.53,0.0,organic,2015,California
898,1,2015-12-20,1.35,99793.55,12746.47,48195.95,1.52,38849.61,25535.8,13313.81,0.0,organic,2015,California
899,2,2015-12-13,1.39,98605.4,13609.24,46518.56,3.05,38474.55,24359.79,14114.76,0.0,organic,2015,California
900,3,2015-12-06,1.48,91211.53,17839.96,47527.65,1.53,25842.39,25661.06,181.33,0.0,organic,2015,California
901,4,2015-11-29,1.75,83415.54,13195.19,48229.29,0.0,21991.06,21671.7,319.36,0.0,organic,2015,California
902,5,2015-11-22,1.6,89062.36,14803.41,51282.8,0.0,22976.15,22516.44,459.71,0.0,organic,2015,California
903,6,2015-11-15,1.59,97265.23,16244.94,59089.47,0.0,21930.82,21274.01,656.81,0.0,organic,2015,California
904,7,2015-11-08,1.66,101320.15,17074.6,62469.04,0.0,21776.51,20005.46,1771.05,0.0,organic,2015,California
905,8,2015-11-01,1.6,104331.19,20050.21,63408.14,0.0,20872.84,20158.5,714.34,0.0,organic,2015,California
906,9,2015-10-25,1.64,103918.03,20902.94,66867.39,0.0,16147.7,15174.85,972.85,0.0,organic,2015,California
907,10,2015-10-18,2.01,73799.28,15960.2,48820.15,3.09,9015.84,7988.73,1027.11,0.0,organic,2015,California
908,11,2015-10-11,2.07,70004.38,14400.49,48933.21,3.1,6667.58,6607.58,60.0,0.0,organic,2015,California
909,12,2015-10-04,2.0,81751.48,18414.61,57015.39,0.0,6321.48,6281.48,40.0,0.0,organic,2015,California
910,13,2015-09-27,1.85,80734.58,20639.23,50992.3,0.0,9103.05,9093.05,10.0,0.0,organic,2015,California
911,14,2015-09-20,1.92,94267.54,28489.91,60941.41,0.0,4836.22,4802.89,33.33,0.0,organic,2015,California
912,15,2015-09-13,1.97,95230.68,34760.74,54821.89,0.0,5648.05,5608.05,40.0,0.0,organic,2015,California
913,16,2015-09-06,1.99,88963.61,23875.92,56393.97,0.0,8693.72,8693.72,0.0,0.0,organic,2015,California
914,17,2015-08-30,1.98,90125.42,23449.1,55879.18,0.0,10797.14,10797.14,0.0,0.0,organic,2015,California
915,18,2015-08-23,1.85,107431.24,30454.79,63850.97,3.11,13122.37,13122.37,0.0,0.0,organic,2015,California
916,19,2015-08-16,1.96,90240.43,24630.76,52035.43,0.0,13574.24,13574.24,0.0,0.0,organic,2015,California
917,20,2015-08-09,2.03,86211.24,23147.23,52640.84,0.0,10423.17,10423.17,0.0,0.0,organic,2015,California
918,21,2015-08-02,1.99,89435.6,26067.67,54133.2,0.0,9234.73,9234.73,0.0,0.0,organic,2015,California
919,22,2015-07-26,1.93,98449.84,31604.24,57990.08,0.0,8855.52,8855.52,0.0,0.0,organic,2015,California
920,23,2015-07-19,1.89,103081.23,33422.15,59794.77,0.0,9864.31,9864.31,0.0,0.0,organic,2015,California
921,24,2015-07-12,1.8,115063.87,45482.88,60702.07,3.11,8875.81,8867.16,8.65,0.0,organic,2015,California
922,25,2015-07-05,1.67,135522.65,50367.92,74571.56,18.66,10564.51,10564.51,0.0,0.0,organic,2015,California
923,26,2015-06-28,1.67,116913.79,46841.35,61727.62,0.0,8344.82,8341.49,3.33,0.0,organic,2015,California
924,27,2015-06-21,1.69,116908.54,51294.9,55597.45,3.09,10013.1,10009.77,3.33,0.0,organic,2015,California
925,28,2015-06-14,1.68,116322.44,51607.99,54937.64,43.18,9733.63,9733.63,0.0,0.0,organic,2015,California
926,29,2015-06-07,1.67,114406.15,49301.79,52704.34,6.16,12393.86,12393.86,0.0,0.0,organic,2015,California
927,30,2015-05-31,1.5,119999.12,52846.87,53628.31,0.0,13523.94,13523.94,0.0,0.0,organic,2015,California
928,31,2015-05-24,1.5,135543.89,60597.97,63560.02,0.0,11385.9,11385.9,0.0,0.0,organic,2015,California
929,32,2015-05-17,1.49,133759.31,65830.84,56261.16,0.0,11667.31,11667.31,0.0,0.0,organic,2015,California
930,33,2015-05-10,1.4,160570.28,77103.7,70434.57,0.0,13032.01,13032.01,0.0,0.0,organic,2015,California
931,34,2015-05-03,1.48,119059.56,54176.97,51542.88,0.0,13339.71,13339.71,0.0,0.0,organic,2015,California
932,35,2015-04-26,1.5,128166.45,63539.73,51223.93,0.0,13402.79,13402.79,0.0,0.0,organic,2015,California
933,36,2015-04-19,1.52,123851.34,55948.06,57078.01,1.49,10823.78,10823.78,0.0,0.0,organic,2015,California
934,37,2015-04-12,1.5,119549.28,59861.05,49554.48,0.0,10133.75,10133.75,0.0,0.0,organic,2015,California
935,38,2015-04-05,1.52,120814.24,57082.3,51295.72,0.0,12436.22,12436.22,0.0,0.0,organic,2015,California
936,39,2015-03-29,1.53,111423.89,56829.47,44390.86,0.0,10203.56,10203.56,0.0,0.0,organic,2015,California
937,40,2015-03-22,1.3,112284.57,64969.37,40012.49,0.0,7302.71,7302.71,0.0,0.0,organic,2015,California
938,41,2015-03-15,1.52,94419.17,65441.32,21855.14,0.0,7122.71,7122.71,0.0,0.0,organic,2015,California
939,42,2015-03-08,1.48,108346.9,75016.11,21619.82,0.0,11710.97,11710.97,0.0,0.0,organic,2015,California
940,43,2015-03-01,1.15,250298.58,178033.64,59786.79,0.0,12478.15,12478.15,0.0,0.0,organic,2015,California
941,44,2015-02-22,1.41,136421.88,102232.31,25715.73,0.0,8473.84,8470.51,3.33,0.0,organic,2015,California
942,45,2015-02-15,1.52,116499.36,85444.97,21689.75,0.0,9364.64,9364.64,0.0,0.0,organic,2015,California
943,46,2015-02-08,1.35,132790.41,94440.9,24587.9,0.0,13761.61,13761.61,0.0,0.0,organic,2015,California
944,47,2015-02-01,1.11,196031.9,142332.45,41999.51,2.92,11697.02,11697.02,0.0,0.0,organic,2015,California
945,48,2015-01-25,1.3,121698.02,80952.24,28216.13,0.0,12529.65,12529.65,0.0,0.0,organic,2015,California
946,49,2015-01-18,1.24,195207.6,123138.29,58616.16,0.0,13453.15,13453.15,0.0,0.0,organic,2015,California
947,50,2015-01-11,1.1,158110.68,123712.51,25975.27,1.47,8421.43,8421.43,0.0,0.0,organic,2015,California
948,51,2015-01-04,1.24,142349.77,107490.73,25711.96,2.93,9144.15,9144.15,0.0,0.0,organic,2015,California
949,0,2015-12-27,1.58,20995.37,1064.71,19320.66,0.0,610.0,610.0,0.0,0.0,organic,2015,Chicago
950,1,2015-12-20,1.58,22452.3,730.65,21574.99,0.0,146.66,143.33,3.33,0.0,organic,2015,Chicago
951,2,2015-12-13,1.59,24059.71,876.48,23109.9,0.0,73.33,73.33,0.0,0.0,organic,2015,Chicago
952,3,2015-12-06,1.59,27081.13,819.66,26104.8,0.0,156.67,156.67,0.0,0.0,organic,2015,Chicago
953,4,2015-11-29,1.59,22168.32,457.29,21677.7,0.0,33.33,33.33,0.0,0.0,organic,2015,Chicago
954,5,2015-11-22,1.57,24095.66,716.68,23255.65,0.0,123.33,120.0,3.33,0.0,organic,2015,Chicago
955,6,2015-11-15,1.58,25759.36,609.3,24890.06,0.0,260.0,260.0,0.0,0.0,organic,2015,Chicago
956,7,2015-11-08,1.59,26247.16,643.23,24713.93,0.0,890.0,890.0,0.0,0.0,organic,2015,Chicago
957,8,2015-11-01,1.6,24450.48,936.9,23373.58,0.0,140.0,140.0,0.0,0.0,organic,2015,Chicago
958,9,2015-10-25,1.61,22648.93,1033.01,21495.92,0.0,120.0,120.0,0.0,0.0,organic,2015,Chicago
959,10,2015-10-18,1.79,19818.98,1237.5,18374.81,0.0,206.67,206.67,0.0,0.0,organic,2015,Chicago
960,11,2015-10-11,1.69,19520.71,933.6,18480.44,0.0,106.67,106.67,0.0,0.0,organic,2015,Chicago
961,12,2015-10-04,1.78,20398.64,787.1,19394.87,0.0,216.67,216.67,0.0,0.0,organic,2015,Chicago
962,13,2015-09-27,1.67,24311.76,1213.4,23051.69,0.0,46.67,46.67,0.0,0.0,organic,2015,Chicago
963,14,2015-09-20,1.6,26935.23,1188.26,25203.64,0.0,543.33,543.33,0.0,0.0,organic,2015,Chicago
964,15,2015-09-13,1.61,27327.18,985.56,26008.45,0.0,333.17,323.33,9.84,0.0,organic,2015,Chicago
965,16,2015-09-06,1.61,28269.21,1283.81,26272.22,0.0,713.18,703.33,9.85,0.0,organic,2015,Chicago
966,17,2015-08-30,1.6,30663.55,1065.92,29017.63,0.0,580.0,580.0,0.0,0.0,organic,2015,Chicago
967,18,2015-08-23,1.61,31623.52,1517.15,29613.04,0.0,493.33,493.33,0.0,0.0,organic,2015,Chicago
968,19,2015-08-16,1.62,29458.3,1142.46,27912.51,0.0,403.33,403.33,0.0,0.0,organic,2015,Chicago
969,20,2015-08-09,1.62,28253.94,1173.62,26743.66,0.0,336.66,333.33,3.33,0.0,organic,2015,Chicago
970,21,2015-08-02,1.59,27490.93,614.02,26526.91,0.0,350.0,350.0,0.0,0.0,organic,2015,Chicago
971,22,2015-07-26,1.62,26098.32,401.96,25320.55,0.0,375.81,346.67,29.14,0.0,organic,2015,Chicago
972,23,2015-07-19,1.65,19677.2,562.05,18741.42,0.0,373.73,263.33,110.4,0.0,organic,2015,Chicago
973,24,2015-07-12,1.66,18945.72,253.02,18087.09,0.0,605.61,566.67,38.94,0.0,organic,2015,Chicago
974,25,2015-07-05,1.67,19704.96,186.43,18998.53,0.0,520.0,520.0,0.0,0.0,organic,2015,Chicago
975,26,2015-06-28,1.68,18877.36,576.78,18163.91,0.0,136.67,136.67,0.0,0.0,organic,2015,Chicago
976,27,2015-06-21,1.82,16136.49,655.45,15171.04,0.0,310.0,310.0,0.0,0.0,organic,2015,Chicago
977,28,2015-06-14,1.87,18374.82,502.87,17175.28,0.0,696.67,696.67,0.0,0.0,organic,2015,Chicago
978,29,2015-06-07,1.85,19636.24,857.74,18325.17,0.0,453.33,453.33,0.0,0.0,organic,2015,Chicago
979,30,2015-05-31,1.85,18625.81,599.1,17156.71,0.0,870.0,870.0,0.0,0.0,organic,2015,Chicago
980,31,2015-05-24,1.86,20871.17,552.15,19632.59,0.0,686.43,680.0,6.43,0.0,organic,2015,Chicago
981,32,2015-05-17,1.57,24727.46,201.46,24405.82,0.0,120.18,30.0,90.18,0.0,organic,2015,Chicago
982,33,2015-05-10,1.47,27146.38,455.63,23858.81,0.0,2831.94,903.33,1928.61,0.0,organic,2015,Chicago
983,34,2015-05-03,1.51,27210.49,672.05,26198.44,0.0,340.0,340.0,0.0,0.0,organic,2015,Chicago
984,35,2015-04-26,1.51,31932.1,920.16,30398.61,0.0,613.33,613.33,0.0,0.0,organic,2015,Chicago
985,36,2015-04-19,1.55,27489.48,614.18,25888.63,0.0,986.67,986.67,0.0,0.0,organic,2015,Chicago
986,37,2015-04-12,1.3,88346.47,722.16,86707.64,0.0,916.67,916.67,0.0,0.0,organic,2015,Chicago
987,38,2015-04-05,1.65,21064.17,112.46,20035.04,0.0,916.67,916.67,0.0,0.0,organic,2015,Chicago
988,39,2015-03-29,1.66,15545.06,119.66,14605.4,0.0,820.0,820.0,0.0,0.0,organic,2015,Chicago
989,40,2015-03-22,1.67,16076.52,436.1,15367.09,0.0,273.33,273.33,0.0,0.0,organic,2015,Chicago
990,41,2015-03-15,1.64,15001.33,990.98,12767.2,0.0,1243.15,1243.15,0.0,0.0,organic,2015,Chicago
991,42,2015-03-08,1.62,16545.05,818.74,13266.68,0.0,2459.63,2459.63,0.0,0.0,organic,2015,Chicago
992,43,2015-03-01,1.82,11842.47,637.51,9823.85,0.0,1381.11,1381.11,0.0,0.0,organic,2015,Chicago
993,44,2015-02-22,1.83,10235.09,511.72,8648.92,0.0,1074.45,1074.45,0.0,0.0,organic,2015,Chicago
994,45,2015-02-15,1.81,10575.65,948.53,8233.79,0.0,1393.33,1393.33,0.0,0.0,organic,2015,Chicago
995,46,2015-02-08,1.78,9910.84,1224.22,6971.06,0.0,1715.56,1715.56,0.0,0.0,organic,2015,Chicago
996,47,2015-02-01,1.52,14391.05,1363.35,11835.47,0.0,1192.23,1192.23,0.0,0.0,organic,2015,Chicago
997,48,2015-01-25,1.83,10951.51,711.63,9515.44,0.0,724.44,724.44,0.0,0.0,organic,2015,Chicago
998,49,2015-01-18,1.81,12499.87,1154.81,10830.61,0.0,514.45,514.45,0.0,0.0,organic,2015,Chicago
999,50,2015-01-11,1.79,12915.74,1426.75,10900.1,0.0,588.89,588.89,0.0,0.0,organic,2015,Chicago
